text,label
"Если нет детей, то вообще нет проблем на мой взгляд",0
"Даже если учесть, что слово ""тысяч"" тут лишнее, то даже 3400₽ в день для курьера — это очень круто!",0
это не совсем к месту упомянутый образ из замечательной презы Максима Дорофеева. https://www.youtube.com/watch?v=Dsx6Dbt2s3w,0
"ПМлю на фрилансе на зарубеж. Потолка нет. Если ""пм в штате"", без каких-то долей в бизнесе, то за миллионом в месяц вам, скорее всего, в США. 
Если готовы к переезду, то может и в Европе получится)",0
"А чем project manager сюда не подходит , maindset не тот?)",0
"#Помогу #продюсер

Добрый день ,на связи Светлана♻️

Я продюсирую экспертов и помогаю  сделать полный запуск на теплую аудиторию БЕЗ вложений🙌🏻🙀


Обо мне:
- в прошлом -  специалист в области IT-технологий и банкир со стажем;
- в настоящем - идейный вдохновитель, ментор и член семьи миллионеров-продюсеров, вложила в обучение более 500к.


🔱 Мои сильные стороны:
- системность, трудолюбие, честность, ответственность;
- опыт делегирования задач;
- опыт создания команды;
- умение работать в стрессовых ситуациях и находить решение в кратчайшие сроки;
- умение все структурировать, планировать, анализировать;
-умение сложное объяснять простым языком;
- выполнение поставленных задач на 105 процентов.


‼️С тебя 
- твердая экспертность в нише, подтверждённая отзывами и кейсами;
- наличие лояльной аудитории (охваты от 400);
-тёплая харизма и боевой настрой;
-опыт преподавания, умение доводить учеников до результата;
-готовность работать над проектом по несколько часов в день;
-ответственность за развитие личного бренда,  ведение своих социальных сетей;
- умение держаться перед камерой, публично выступать;
- желание увеличить продажи и работать на результат.

🚀Остальное сделаю я и моя команда.

⁉️Уже готов запустить свой продукт, но не знаешь как?
⁉️Пробовал запуститься, но не получилось?
⁉️Получилось, но не устроил результат?
⁉️Устроил результат, но хочешь больше?

Тогда скорее пиши в личные сообщения!

Для первых двух человек БОНУС:
✅Первичная консультация,
✅Анализ прошлых запусков (если были), 
✅Анализ целевой аудитории
БЕСПЛАТНО 🔥",0
Ну мы же рассуждаем),0
"Не обязательно иметь финансовое образование, чтобы начать успешно инвестировать.

Если вам интересна эта тема, но вы не знаете, как в ней разобраться, вам поможет @bitkogan — канал известного инвестбанкира и профессора ВШЭ Евгения Когана.

— С чего начать на фондовой бирже?
— В какой валюте хранить деньги?
— Какие ценные бумаги окупятся без каких-либо манипуляций?

Информация от @bitkogan ценна тем, что Евгений оперирует не сухими цифрами и отчетами, а пишет об инвестициях в контексте политики, экономики и бизнеса, показывая конкретные идеи, приносящие хороший результат.

Только полезный контент. Подписывайтесь!",0
"🖥 Эспен: В поисках золотого замка (2019) HD

Автор - ГрандКино",0
"пффф, мой профиль в универе был",0
Я делал крупные тестовые неоплачиваемые и не умирал),0
Вы ищете работу?,0
"Привет👋, @alice_kanevskayaa
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"ДАЖЕ если джун, по-моему это стыд все равно",0
"#помогу #дизайн #вебдизайн

Привет! Меня зовут Лера и я являюсь веб-дизайнером. 

Я буду полезна, если тебе нужно: 
– Создание листовок, афиш 
– Создание макета адаптивного дизайна сайта 
– Создание адаптивного сайта в Тильда 
– Создание чек-листов, гайдов и трекеров 
– Создание логотипа 
– Создание визиток 
– Создание Taplink 
– Обложки для Highlights 

Цена рассчитывается индивидуально, в зависимости от работы. 

Буду рада поработать вместе с вами :)",0
"Журналисты на курс «Батенька, да вы трансформер» (Удаленно)

«Батенька, да вы трансформер» запустил второй набор на курс о том, как рассказывать истории с помощью текста.

На лекциях подробно расскажут, откуда берутся темы,
как работать с источниками, как не сойти с ума от горы информации, и почему всё самое интересное начинается, когда текст уже готов.
 
Курс, который пройдет с 23 ноября по 18 декабря, будет интересен тем, кто никогда не имел дела с журналистикой, и авторам, уже пробовавшим себя в репортёрстве и документальной прозе.

Лучшие работы участников будут опубликованы на сайте.

Ознакомиться со всеми деталями и условиями можно по ссылке

#удаленно #батенькадавытрансформер",0
"Должно же быть какое-то портфолио, примеры работ. Не может быть так, что ты владеешь всем и вся, но не демонстрируешь это на конкретных кейсах",0
но это ж здорово что чатик ожил!) я его впервые прям читала!)),0
"Занимаюсь накруткой социальных сетей, кому интересно пишите в личку",0
"Коллеги, пришло время анонсировать наш бесплатный марафон ""Инструменты автоматизации IT-подбора""! 💥

Мы пригласили представителей топовых сервисов поговорить о проблемах рынка и их решениях. 
Спикеры поделятся интересными кейсами и инструментами. 

Вас ждут: 
🔹4 непрерывных дня интересных докладов 
🔹контент о насущных проблемах IT-подбора
🔹обзоры популярных платформ 
🔹специальные предложения от партнеров марафона 

Спикеры: 
✨Светлана Петровичева, Headz и GetIT
Кандидатский опыт, что это и как его исследовать?
✨Александра Левицкая, VCV
Чеклист для создания идеального hard skills ассессмента
✨Михаил Клишин, Potok 
Как оценить, а главное - защитить бюджет на автоматизацию HR-процессов
✨Андрей Климов, XOR 
Чат-боты для автоматизации рекрутмента: мифы и реальность

Программа и регистрация на сайте",0
"#помогу 
ВебДизайн, дизайн, лендинг 
Привет!
Меня зовут Виктор.
И я уже 8 лет занимаюсь разработкой сайтов под ключ!

Работаю с Tilda, LP, WordPress, html/css, php. Toplink

✔️Лендинг

В мою работу входит:
🔸разработка дизайна,
🔸сборка сайта и адаптация под мобильные устройства,
🔸написание продающего текста, 
🔸подключение домена,
🔸 постановка вашего сайта на хостинг.

Почему именно я:

✅ Ответственный подход.

✅ Перед началом работы внимательно изучаю вашу ЦА и ваших конкурентов, чтобы вы отличались от них. 
+На вашем сайте будет всё для удобства посетителей.

✅ Индивидуальный подход к каждому проекту.

✅ Разберу и учту все ваши желания и предпочтения.

✅ Подскажу свои идеи в оформлении/маркетинге/продвижении.

Цены:
💵 Лендинг – от 10 000 руб.
Цены и сроки - всё индивидуально.

Если вас заинтересовало моё предложение или есть вопросы, пишите прямо сейчас. Буду рад с вами работать.

Всем добра☀️",0
reply в личку,0
"Т.е. взял бы джуна? Сформулировано так, что не понял)",0
"Обожаю такие лозунги «есть ли тут сильные продукты?». - Неа нету, только не сильные",0
"Интересны именно задания. Про Leetcode и Codewars в курсе, с удовольствием занимаюсь, но хочется более приземлённых вещей, ближе к реальной жизни",0
"Коллеги, всем привет, кто может помочь с открытием резюме на ХХ? оплату обсудим)",0
Ну как такое не разместить,0
"​​Каждый день мы постим вакансии для специалистов из ИТ и Диджитал. А сегодня первое число и наши традиционные дайджесты c лучшими вакансиями за ноябрь.
Прочитал сам — покажи другому!
Ваш New.HR ❤️

Вакансии от 35+ компаний: UCHi.RU, Банк ВТБ, МТС, Самокат, Учёба.ру, BORK, ВКонтакте и др.

Ссылка на дайджест: https://is.gd/GHRg7m

Следите за новыми вакансиями для технических руководителей где удобно:
Telegram @jobfortm
Facebook https://is.gd/WFPB4Y

Чтобы разместить свою вакансию, пишите: post@newhr.ru",0
"Чем больше пишешь, тем меньше читают :)",0
Я вашу вакансию выше уже удалил. Вы её снова постите без учёта правил. Это последнее предупреждение.,0
"Написано, что за год",0
Кто может работать удалённо -будет работать,0
"Описка flask , спасибо что заметили",0
"🖥 Лена и белый тигр (2021) HD

Автор - ГрандКино",0
"всем спасибо, мы приплыли",0
"Если для джунов вообще, просто вайтишников, когда нет специализации",0
"Привет👋, @Ivanovchik
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"эээ как в чем? текущие продукты масштабируются и растут, команда создает новые продукты - достаточно смысла?))",0
Пересядь с иглы поддержки заштатного франча на лицо фрилансера,0
"Привет👋, @viktoriiakovelia!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
Muchas gracias!,0
"ВОЙНА СЕМЕЙ  - 5 СЕРИЯ HD

Автор - ГрандКино",0
"Добрый день, в качестве ликбеза, что значит АФ в этом сообщении?",0
"Привет👋, Sofia!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
для разных продуктов по разному,0
"Руководитель направления оценки стратегических проектов в Абсолют Банк (Москва)

Абсолют Банк открывает вакансию Руководитель направления оценки стратегических проектов. 

В составе команды профессионалов успешный кандидат поделится с руководством компании своим экспертным мнением в отношении перспектив инновационных проектов банка.

Весомыми преимуществами станут Высшее экономическое образование, предыдущий опыт работы в финансовых структурах и навыки эффективной коммуникации.

Подробнее по ссылке

#банки #middle #москва #абсолютбанк",0
Лови пиарщика,0
А elbrus?,0
"🖥 🔥 Выбор Фредерика Фитцелла (2021) HD

Автор - ГрандКино",0
я вот поэтому и подгрузился :D а так в целом звучит очень даже неплохо 😎,0
В районе полутора - двух. Это уже индивидуально,0
"Привет! Меня зовут Ирина. 

Я больше года занимаюсь SMM-продвижением и монетизацией в Инстаграм экспертов и коммерческих аккаунтов. Умею правильно выстраивать контент, чтобы получать клиентов и продажи через Инстаграм. Через месяц работы вывожу на стабильный поток клиентов и продаж.

Прошла обучение по смм, сторисмейкингу, менеджеру блогеров и личному бренду.

Возьму на себя полное ведение вашего аккаунта! Куда входит:

-анализ ЦА и конкурентов;
-оформление страницы с нуля (аватар, шапка, хайлайтс, лента);
-составление контент-плана постов и сторис;
-ежедневное оформление и выкладка сторис, постов 3-4 раза в неделю;
-подбор хештегов;
-поиск вп и блогеров для рекламы;
-ручные подписки согласно лимитам;
-проведение розыгрышей;

Цена 15000 р. 

Освобожу время и дам результат. Мои кейсы можно посмотреть по запросу в ЛС.",0
"​​Каждый день мы постим вакансии для специалистов из ИТ и Диджитал. А сегодня наши традиционные дайджесты c лучшими вакансиями за март.
Прочитал сам — покажи другому!
Ваш New.HR 💚

Вакансии от 25+ компаний: Яндекс, Cashwagon, Hyperskill, DataArt, Selectel, Microsoft, Фоксфорд и др.

Ссылка на дайджест:  https://is.gd/wkFjYc

Следите за новыми вакансиями для начинающих специалистов где удобно:
Telegram https://is.gd/iNiKAp
Facebook https://is.gd/3Ye10A

Чтобы разместить свою вакансию, пишите: post@newhr.ru",0
Куда донат эйчару скинуть? вангую 1000 откликов минимум.,0
Ыгы,0
@toughdesigner реклама согласованная с одменами или спам?),0
"#резюме #дизайнер 

Ищу удаленную работу на полную или частичную занятость.
Полностью отдаюсь работе и поставленным целям. Имею опыт работы с мелкими и средними продуктами.
Работал с клиента из разных точек мира. 

http://theifox.dribbble.com/
be.net/theifox

Откликнуться и посмотреть резюме: 
В телеграм @theifox или theifox2@gmail.com",0
"Мы знаем, что многим интересна тема релокации и удаленной работы. 
В этой статье делимся американской историей разработчика из России. ✈️🇺🇸

Первый опыт на BASIC в шестом классе, первые сайты для реп-исполнителей, запуск стартапов за рубежом и руководящие должности в IT.

Казалось бы, все хорошо, и жаловаться не на что. Но в какой-то момент Дмитрий осознал, что жизнь идет не так, как он хотел. Это мысль привела к тому, что он перебрался в США, где сейчас живет и работает. 

Если вам интересны наши статьи, подписывайтесь на дайджесты 🙂",0
"Надеждой) а если без шуток, то подозреваю, ровно тем же, чем и продавцы ёлок летом",0
"Рекомендуем этот канал всем, кто интересуется вопросами: ""Как повысить свой уровень DS специалиста до middle и senior?"" ""Какие проекты делать, чтобы постоянно развиваться и не стоять на месте?""",0
Именно.)),0
по факту выноса тела?),0
"#web #сайты #ui/ux                     

 
Занятость: #частичная #проектная                                        

Добрый день! Меня зовут Роман, я UI/UX дизайнер. Работаю в программах Figma,  Adobe CC болие 10 програм. 

Ищу удаленную работу. Буду рад сотрудничеству.",0
"Совет по поиску работы от турецкого инженера Волкана Язичи, работающего в Нидерландах 👍🏻

http://bit.ly/2z7b45P",0
"@toughdesigner  короче Екатерина клевещет на компанию что те мошенники из за того что те не оплатили ей 3 часа выполнения тестовго задания, которое она не прошла",0
Ты хоть немного представляешь как рынок работает?),0
"Ээээ, да как бы нет. Может вы имеете ввиду канбан?",0
"Возможно, но к нам пока один человек обратился только с таким опытом",0
Про год работы соглашусь. Я недавно менял место работы и не встретил вопросов про сертификат. А вот про опыт встретил,0
спасибо),0
"• город не важен (удаленная работа)

сопровождать руководителя на встречах, в поездках",0
Для этого есть куча более дешёвых историй,0
"какая позиция , слился чтоли ? лекции он мне вести не хочет )",0
А еще лучше человекочитаемо раскидать по абзацам.,0
"Я же не говорил, что это дешевле для бизнеса 🙂 Это мне дешевле, как продуктовому менеджеру - знания в мою голову зайдут с меньшей задержкой, а значит, с большей вероятностью не успеют протухнуть, например.",0
"Я сравнивала подоходный)) Тут он зависит от размера зп. При МРОТ, он вроде 0%. А социальные выплаты конечно везде сверху идут. 
Я кстати думала, что когда в вакансиях пишут зп, ее уже указывают в России с учетом вычета  социальных взносов.",0
"#резюме #стажер #frontend #удаленка #remote  #intern

Формат работы: удаленная работа.

Занятость: полная, стажировка;

Ожидания по зарплате: от 15 000 руб.

Обо мне: 
Самоучка; в прошлом инженер ЖКХ, промальп.

Навыки: 
HTML, CSS

Портфолио:
https://p-vasilitsch.github.io/Seal/
https://p-vasilitsch.github.io/Free-psd/
https://p-vasilitsch.github.io/BaikalSee/

Контакты: 
@p_vasilitsch
https://irkutsk.hh.ru/resume/04b8189cff08622f1a0039ed1f675137726975",0
"Любой опыт успешен, если из него были извлечены уроки.",0
"Хорошо, уберите избыточные абзацы и отступы, тогда опубликую",0
"Ну, почта на мэйле даже для личного использования чёт, как-то не комильфо.",0
"Category Specialist в Oriflame

teletype.in/@yojob/DKUJC587

Отзывы о компании Oriflame, этапы отбора и зарплаты на сайте Dream Job (Your Career): bit.ly/dj__oriflame",0
"Вы ищите разработчиков, здесь чат не разработчиков, а руководителей проектов",0
"25... и что? С чего-то нужно начинать. Ничего не вижу плохого, если джун без опыта получает 25 
И да, он сам согласился
Ещё и хуесосит в чате, портит репутацию, мда",0
"Привет, Yanis Urbis!

🔵 В группе есть традиция — представляться при входе и коротко рассказать, кто вы и откуда. В сообщении нужно указать тэг #whois

#Вакансии и ссылки на #портфолио отмечайте соответствующим тегом. 

Здесь публикуем вакансии и запросы на поиск работы по направлению UI и UX, а так же обмениваемся инсайдами и аналитикой по рынку труда. Формат любой: full-time, part-time, remote и проектная работа. Пожалуйста, укажите в вакансии компанию, максимально полную информацию и вилку, а если вы ищите работу, приложите ссылки на портфолио.

Все вакансии и резюме дополнительно складываются в канале @uiux_jobs_resumes

Профессиональные темы обсуждаем в группе @uiux_ru — здесь всё про UI, UX, Design Thinking, best practices и т.д. Идеи, исследования, новости и тренды. Решаем вопросы и вдохновляем друг друга.

🔴 Правила и рекомендации чата: 

🚫 Реклама запрещена
🚫 Политика запрещена
🚫 Флуд, буллинг и непрофессиональное поведение запрещено

⚠️ Не рекомендуем постить одну и ту же вакансию либо резюме чаще 1 раза в 3—4 недели, такое поведение начинает негативно влиять на ваш бренд и бренд вашей компании. Особо рьяные спамеры наказываются ограничением на 30 дней.

⚠️ Рекомендуем сразу добавлять в вакансии и особенно в резюме ссылки на свои компании и портфолио. Это очень хорошо повышает шансы на обратную связь.",0
"а есть уверенность, что вакансию джуна найдешь?",0
Словила кайф😅😆,0
Removed msg from AlexanderMaximovs. Reason: forwarded messages disabled.,0
а форма где?,0
"Стажер в Сбербанк Технологии

teletype.in/@yojob/SJ_UUJvsB

Отзывы о компании Сбербанк Технологии, этапы отбора и зарплаты на сайте Your Career: bit.ly/yc_sbertech",0
"Ещё круче будет, тот кто умеет делать продукты помогающие найти 100 рублей кастомерам",0
"1C-RarusTechDay 2021 - техническая конференция специалистов 1С.

Пройдёт 22 июля в онлайне. Участие бесплатное. 

Выступают разработчики, тестировщики, специалисты по БД и производительности 1С, руководители проектов и отделов 1С-Рарус. 
Все доклады на основе реальных кейсов. Будут полезны для расширения кругозора, получения новых знаний, понимания, как работает ""внутренняя кухня"" 1С-Рарус.
 
Регистрация и вопросы организаторам: http://bit.ly/1C-RTD2021-r1-invite",0
"Привет👋, @MarinaNavo!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
"Просто если работодатель твёрдо решил не платить за тестовое, которое ему не понравилось, не взирая на ваши комментарии, это его право и после отказа в общий чат писать, что они мошенники - очень непрофессионально",0
Нет я имею ввиду гибкие методологии вообще и в целом.,0
Не как,0
"Не могу не вбросить. Я видел сотни продуктов, выведенных на рынок проджектами. И единицы, в которых продакт без проджекта справлялся хотя бы с mvp. Раунд.",0
"Попробуйте начать отсюда
https://t.me/it_chats",0
программист алкаш ?? у него вероятно была борода ?)),0
"Я к тому, что его навыки даже не успели проверить.",0
"Первая онлайн-конференция TEDx 30 апреля

teletype.in/@dreamjob/syS934M1u",0
"Да не, там выше просто кто-то левый залетел
 А вам лучше в @product_jobs, вряд ли среди менеджеров проектов есть дизайнеры",0
"Привет👋, Борис!
Спасибо что опубликовали вашу вакансию в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск кандидата.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
Резюме прям senior,0
"Я про Кастомизацию. Чтобы понять, что кастомизировать обычно надо либо составить спецификацию к Тулу при внедрении. Либо поработать и понять, что необходимо",0
у вас в вакансии есть требования:,0
"для начала — понять, что если нет опыта, то не ""знаю"", а ""изучал"". Дальше — делать пет-проекты, вписываться в опернсорс стартапы, искать удаленные стажировки.",0
"Очередная среда и у нас в канале вакансии от крупнейшей российской сети супермаркетов, которой управляет X5 Retail Group — онлайн-супермаркета «Перекресток».

Не пропустите их!",0
"Говорят, есть компании, которые вообще дают задания часов на шесть",0
"◉・○・○

«Не трудный ребенок — а ребенок, которому трудно»

Это тема второго собрания AMDO, которое состоится онлайн 24 декабря в 16.00.

Ребята будут обсуждать, какие приемы и практики помогут учителям справиться с трудным поведением на онлайн-занятии.

Переход в онлайн увеличил и без того большую гору сложностей и проблем, которая стоит перед учителями. Кроме всего прочего, ученики продолжают вести себя на уроках... по-разному, но к ним невозможно подойти, отвести в сторонку и поговорить. Онлайн налагает свои ограничения на работу с проблемным поведением учеников.

Докладчик — Бэла Таловская, руководительница отдела методических разработок и исследований благотворительного фонда «Шалаш»:

— «Шалаш» системно работает с трудным поведением: мы помогаем детям, родителям и учителям справляться с детской агрессией, воровством и нежеланием следовать правилам. А еще мы проводим занятия с детьми из приемных семей по развитию учебных и социальных навыков.

До «Шалаша» я работала исследовательницей образования в Вышке, писала программы детских лагерей и дополнительных курсов, а потом вела и то, и другое. С большим теплом и радостью, обсуждаю все, связанное с образованием и исследованиями.

Форма для регистрации: https://forms.gle/cyzT9yqkeQgt9KR9A

#friends

·· ❥ · ·",0
"И Яндекс. Практикум, и SkillFactory+Contented",0
"Плюс там три статьи про сервис, где прямым текстом написано чем сервис занимается",0
"Привет👋, @mombina95
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
по 500 баксов за попытку?,0
"Здравствуйте
нужно сделать сайт визитку инди игры, все материалы, сама игра, бюджет - все будет предоставлено. Пишите в личку",0
Напоминаю товарищам дизайнерам о старом криптотоварище Иване который под фейками кидал дизайнеров) без предоплаты не работайте,0
"Всем привет.
Есть запрос на аутстафф по дизайнерам на 1 год в Банк РФ с февраля 21 года.
Пишите.",0
"За 15000 надо предлагать ещё завтраки/обеды/ужины бесплатно, т.к. денег на них всё равно не будет хватать",0
"Привет👋, @pol_um
Спасибо что опубликовали ваш проект/сервис в нашей группе!
Мы ценим вас, поэтому мы создали бота,
который упростит вам поиск.
Нажмите на START, а мы опубликуем вашу вакансию во все наших соц сетях и каналах!",0
Загнивание какое-то,0
Прочитал несчастное посещение офиса,0
Ну не все отличаются краткостью и ёмкостью изложения не все копирайтеры так сказать ... я за толерантность,0
"Скорее всего что-то с тобой не так, раз пишут такое)",0
"Всем привет, меня зовут Евгений, хочу начать заниматься ux ui и я хотел бы получить совет на счёт ux ui, у меня пара вопросов. 1. Насколько сложно устроиться на работу на ux дизайнера? По сравнению с тем же самым программистом, в среднем программисту можно найти уже первую подработку через полгода, какие примерные сроки в данной области? Конкуренция намного больше чем в программировании? 2. Интересует создание игровых интерфейсов, насколько это популярная профессия и сложнее ли пробиться туда чем в скажем в веб?  В будущем какие перспективы ждут ux ui дизайнеров? Их не заменит в скором времени нейросеть? 
Спасибо большое всем кто уделил мне свое время)",0
"Наверное уже многие слышали, что Microsoft приостановил найм. 🤨 Для многих эта новость была показательной. И правда, кризис сказывается, есть сокращения.

Мы продолжаем проводить бесплатные карьерные консультаций и понимаем, что не зря. На вопросы мы решили отвечать в прямом эфире. 🙌 Каждую пятницу мы будем проводить вебинар с экспертами СТО и HR. Ваши вопросы останутся анонимными. 

Ведущие в эту пятницу: Свят Задорожный, Светлана Петровичева и Елена Феденкова
Регистрируйтесь на прямой эфир по ссылке, вопросы можно задать там же👾",0
"Хотите разобраться в финансах, инвестировании и развитии бизнеса?

Business Advisor — советник в сфере предпринимательства и финансовых операций. На канале вы найдете самые разные идеи для бизнеса, стратегии вложений и полезные инсайты о состоянии рынка.

О новых продуктах и изменениях в бизнес-среде полезно читать, даже если вы не задумывались о запуске своего дела. Кто в курсе происходящего на рынке, тот быстрее замечает новые возможности для роста не только компании, но и своего собственного.

Энциклопедия по бизнесу в вашем смартфоне.",0
"Последнее время многие рекомендуют книги, подкасты, каналы, и прочие ресурсы, которые выделяют для себя среди других, чтобы оперативно получить знания и актуальную информацию.   

Есть каналы, которые просто интересно почитать в силу разнообразия содержания, профессионального подхода и заметной любви к непростой профессии Рекрутер. 
Если вы рекрутер, HR руководитель или просто человек, интересующийся карьерой, то IT Recruiter School рекомендует канал @talent_hunters.

Здесь каждый сможет найти что-то полезное: об актуальных рекрутинговых подходах и инструментах, об интересных событиях сферы HR и бизнеса, о карьере и карьеристах😊

http://t.me/talent_hunters",0
"#ищу #резюме #стажировка #junior #android #kotlin 

Формат работы: удалёнка
Занятость: полная
Зп: от 20 т.р

Ссылка на hh: https://hh.ru/resume/e2ca0affff090264790039ed1f594c466a786e

По всем вопросам пишите в лс, буду рад пообщаться: @Djirro 
(телеграмм)",0
"#помогу #дизайн #дизайнер #иллюстратор 

Всем привет, меня зовут Валерия и я графический дизайнер
 
Увеличу вам доход за счёт создания сильного и продающего дизайна 
Работаю в стиле минимализме 

Имею высшее образование в этой сфере, а так же пройденные курсы у блогеров ruzaone, chebotareva_e, Dominic__ana

Хочу предложить услуги дизайнера:
▫️создание визиток, логотипов (полиграфии);
▫️создание фирменного стиля;
▫️рисовка иллюстраций;
▫️оформление гайдов/чек- листов;
▫️оформление обложек;
▫️оформление сертификатов.


Inst: vallery_yaa
Буду рада сотрудничеству!
Портфолио имеется
Пишите в лс)",0
"С синьорством в разработке + управлением проектов изи стать СТО, а тут 300+ можно спокойно",0
Точка и почта на мейлру?,0
"филантроп, плейбой, миллионер",0
"🖥 Бывшая с того света (2021) HD

Автор - ГрандКино",0
"#ищу #резюме #android #developer #удаленка

👤 Hasan , 26

▫️Формат работы: удаленка
▫️Занятость:  частичная, проектная
💵 Ожидания по зп: 20$/час

➡️ опыт 3+ года 

🌎Работаю удаленно.

📄Подробности(playstore links,cv)  приват.",0
"Определитесь кто вам нужен в итоге, продакт или проджект.",0
С железом 17-18,0
"Для IT-ТОПов ❤️
Лучшие вакансии за февраль! ✌️
New.HR вручную собрал для вас самые интересные вакансии из проверенных ИТ и Диджитал компаний.

Вакансии от 35+ компаний: Mail.Ru, ЛАНИТ, Utair, Лаборатории Касперского, Ростелеком и др.

Ссылка на дайджест: http://amp.gs/9QWw

Подписаться на еженедельную рассылку вакансий: https://new.hr/ad59

Чтобы разместить свою вакансию, пишите: post@newhr.ru",0
"Хотел пошутить, что так всю свою карьеру построил, но вспомнил, что начинал ещё до появления SO",0
"Директор по маркетингу
в Waves Platform — блокчейн-платформа для эмиссии и торговли цифровыми активами.
Москва.
Описание вакансии http://amp.gs/RvAo
#marketing #headofmarketing #CMO #вакансия #москва 

Больше вакансий в online маркетинге:
Telegram @forallmarketing
Facebook http://amp.gs/RvA5",0
